ELTDEC_numero,ELTDEC_designation,FAM_code,FCT_numero,FCT_nature,FCT_designation,FCT_BE_resp,VAR_numero,VAR_type,VAR_argument_produit_1,VAR_argument_produit_2,VAR_prix_previ,VAR_masse_previ,SOL_numero,SOL_site_production,SOL_sce,SOL_appariement,ESO_numero,ESO_etat,ESO_num_appro,ESO_date_histo,ESO_num_PG,ESO_commonalite,ESO_commentaire,ESO_designation_PG,ESO_code_SH,ESO_fourn_pilote,ESO_type_concur,ESO_mas_prob,ESO_mas_recy,ESO_risque,ESO_ecart_mas1,ESO_ecart_mas2,ESO_potentiel,ESO_coef,ESO_design_dos_fct,ESO_BE_resp,ESO_indice_dos_fct,AFU_int_site,AFU_int_sce,AFU_int_validite,AFU_ext_site,AFU_ext_sce,AFU_ext_validite,ECO_statut,ECO_sol_ext,ECO_parallel_set_cod,ECO_commentaire,PIE_numero,PIE_designation,PIE_type,PIE_BE_resp,PIE_sce_gest,PIE_sce_colead,PIE_ldr_conception,PIE_Nis_pie_numero,PIE_unite,AFF_POI_site,AFF_POI_sce,AFF_POI_validite,AFF_POE_site,AFF_POE_sce,AFF_POE_validite,AFF_uti_SIGNE,AFF_uti_G2B,PIE_cod_RSE,PIE_vital_part,PIE_code_nature,PIE_code_techno,PIE_sct_ach,PIE_fournisseur,PIE_cod_fab,PIE_source,PIE_gest_MDS,PIE_prix_std,PIE_prix_hors_amort,PIE_inducteur1,PIE_inducteur2,PIE_creation_comment,PIE_gest_PPU,PIE_maj_PPU,PIEIND_indice,PIEIND_statut,PIEIND_Dernier_indice,PIEIND_Dernier_statut,PIEIND_marquage_pays,PIEIND_masse,PIEIND_type_masse,PIEIND_nuance_protection,PIEIND_epaisseur,PIEIND_typologie,DOCTECH_numero,DOCTECH_BE_resp,DOCTECH_type,DOCTECH_indice,DOCTECH_indice_mineur,DOCTECH_flag_nis
11,SUPERSTRUCTURE,X52,F10646---,Fonction,STRUCTURE D' ADAPTATION DE FEU AR SUR CAISSE,Renault,3,Projet," BREAK PH1,PH2",,,,1," MOP,TAN",0M000,,1,Valide," 	 ",18/03/2016,F10646/AB,,,ELEMENT 1 SUPPORT DE FEU AR G SUR CAISSE,8708.29,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,DOC 4.90/100," 	 781411611R",ELEMENT SUPPORT FEU AR G,PIE,Renault,65320,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,,MOP,,---,,D,SF0,,,ZJ,,Oui,,,Standardisation,Multi-projets de familles différentes,,,,--G,BE,--G,BE,,0.973,Calculée,DC04-A-M SANS,0.9,Plan et Num 3D obligatoires,78R411611R,Renault,Plan,--A,1,Non partagé
11,SUPERSTRUCTURE,X52,F15309---,Fonction,STRUCTURE D' ADAPTATION TRAVERSE SUP FACE AV SUR CAISSE,Renault,1,Projet," BERLINE, BREAK ET TRICORPS",,,,3,,0M000,,1,Valide," 	 ",30/01/2019,F15309/AJ,,,SUPPORT G TRAVERSE SUP FACE AV,8708.29,,Fournisseur,,,,,,,1,,,," MOP,UAS",0M000,Officielle,,,,BE,,,," 	 625139822R",SUPPORT G TRAVERSE SUP FACE AV,PIE,Renault,65320,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," MOP,OCM,TOA,UAS",,RS-,,D,9S0,,SC SILDVB COM SA,FW,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--L,BE,--L,BE,,0.318,Calculée,DC04-A-M SANS,1.2,Plan et Num 3D obligatoires,625130940R,Renault,Plan,--H,16,
11,SUPERSTRUCTURE,X52,F15309---,Fonction,STRUCTURE D' ADAPTATION TRAVERSE SUP FACE AV SUR CAISSE,Renault,1,Projet," BERLINE, BREAK ET TRICORPS",,,,3,,0M000,,3,Valide," 	 ",30/01/2019,F15309/AL,,,SUPPORT CTL TRAVERSE SUP FACE AV,8708.29,,Fournisseur,,,,,,,1,,,," OCM,UAS,MOP",0M000,Officielle,EXT,0M000,Officielle,BE,,,," 	 625111497R",SUPPORT CTL TRAVERSE SUP FACE AV,PIE,Renault,65320,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,," MOP,UAS,OCM,EXT",,---,,D,SFK,,AUTOMOBILE DACIA S.A. ACHATS,8X,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--F,BE,--F,BE,,0.949,Calculée,DX54D+Z140MBO 10µ MINI ZN/FAC,1.5,Plan et Num 3D obligatoires,62R111497R,Renault,Plan,---,1,Non partagé
11,SUPERSTRUCTURE,X52,F15309---,Fonction,STRUCTURE D' ADAPTATION TRAVERSE SUP FACE AV SUR CAISSE,Renault,1,Projet," BERLINE, BREAK ET TRICORPS",,,,3,,0M000,,3,Valide," 	 ",30/01/2019,F15309/AL,,,SUPPORT CTL TRAVERSE SUP FACE AV,8708.29,,Fournisseur,,,,,,,1,,,," OCM,UAS,MOP",0M000,Officielle,EXT,0M000,Officielle,BE,,,," 	 625111497R",SUPPORT CTL TRAVERSE SUP FACE AV,PIE,Renault,65320,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,," MOP,UAS,OCM,EXT",,---,,D,SFK,,AUTOMOBILE DACIA S.A. ACHATS,8X,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--F,BE,--F,BE,,0.949,Calculée,DX54D+Z140MBO 10µ MINI ZN/FAC,1.5,Plan et Num 3D obligatoires,625119420R,Renault,Plan,--B,8,Non partagé
11,SUPERSTRUCTURE,X52,F15309---,Fonction,STRUCTURE D' ADAPTATION TRAVERSE SUP FACE AV SUR CAISSE,Renault,1,Projet," BERLINE, BREAK ET TRICORPS",,,,3,,0M000,,4,Valide," 	 ",30/01/2019,F15309/AM,,,RENFORT TRAVERSE FIX SERRURE,,,Fournisseur,,,,,,,1,,,,UAS,0M000,Officielle,EXT,0M000,Officielle,BE,,,," 	 625157381R",RENFORT TRAVERSE FIX SERRURE,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," EXT,MOP,UAS",,P--,,-,RF0,,ECA ELEMENTE COMANDA AUTO SA,8J,,Oui,,,Design - Montée en Gamme - Teintes,Montée en gamme / Nouvelle teinte,,,,---,BE,---,BE,,0.25,Calculée,HC340LA-A-M SANS,1.3,Plan et Num 3D obligatoires,625149208R,Renault,Plan,--F,14,
11,SUPERSTRUCTURE,X52,F11645---,Fonction,STRUCTURE D' ADAPTATION MONTANT DE BAIE,Renault,1,Projet," BERLINE, BREAK ET TRICORPS",,,,1," RMA,TAN",0M000,,1,Valide," 	 ",28/04/2014,F11645/AB,,,DOUBLURE DE MONTANT DE BAIE G,8708.29,,Fournisseur,,,,,,,1,,,," TAN,RMA",0M000,Officielle,,,,BE,,,DOC 400150," 	 762310737R",DOUBLURE MONTANT BAIE G,PIE,Renault,65320,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," RMA,TAN",,RQ-,,-,SF0,,GESTAMP BIZKAIA SA,2Y,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--M,BE,--M,BE,,1.299,Calculée,DC04-A-M SANS,1.5,Plan et Num 3D obligatoires,762310737R,Renault,Plan,--M,1,Non partagé
11,SUPERSTRUCTURE,X52,F11645---,Fonction,STRUCTURE D' ADAPTATION MONTANT DE BAIE,Renault,1,Projet," BERLINE, BREAK ET TRICORPS",,,,2," TOA,IZH",0M000,,1,Valide," 	 ",13/03/2014,F11645/AB,,,DOUBLURE DE MONTANT DE BAIE G,8708.29,,Fournisseur,,,,,,,1,,,," IZH,TOA",0M000,Officielle,,,,BE,,,DOC 400150," 	 762314117R",DOUBLURE MONTANT BAIE G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",TOS,0M000,Officielle,,,," TOA,IZH",,PQ-,,D,SF0,,,87,,Oui,,,Industrialisation - Capacitaire et Sourcings,Non définie,,,,--A,BE,--A,BE,,1.299,Calculée,DC04-A-M SANS,1.4,Plan et Num 3D obligatoires,76Z314117R,Renault,Plan,--A,1,Non partagé
11,SUPERSTRUCTURE,X52,F15689---,Fonction,OBTURATION CHAINE PEINTURE SUR PASSAGE DE ROUE EXT AR,Renault,1,Projet,BERLINE PH1&2,,,,1,,0M000,,1,Valide," 	 ",26/11/2012,F15689/AQ,,,PASTILLE OBTN PTRE PASSAGE DE ROUE EXT AR D,,,Fournisseur,,,,,,,2,,,," COR,OCM,UAS,TAN,MOP,RMA,TOA",0M000,Officielle,,,,BE,,,," 	 7705042194",PASTILLE ADHESIVE 38 MM,RMU,Renault,00APS,KZ4,Renault," 	 "," PCE Pièce, Unité",,,," EXT,SFK",65400,Officielle," EXT,UPL,BUR,VAL,DPE,COR,MCA,SOV,VUC,UGB,RMA,RSM,OCM,NSA,MOP,UAS,PAL,ORU,IPK,REV,TAN,TOA,WUH,TCM,CHN,LHA,IZH,ORA,HAM,LUT,SNY",,---,,S,XJO,41X,ADHEX TECHNOLOGIES SAS,6A,,Oui,,,Non définie,Non définie,Initialisation par PDP,,,--B,BE,--B,BE,,0.001,Pesée pièce série,,,Plan de définition obligatoire,7705042194,Renault,Plan,--B,3,Non partagé
11,SUPERSTRUCTURE,X52,ASS002800,Fonction,RFR ANCRAGE RENVOI DE CEINTURE DE SECURITE G 1ERE RANGEE ASS,Renault,1,Projet,TRICORPS,,,,1," COR,UAS",0M000,,1,Valide," 	 ",10/07/2015,ASS002800,,,RFR ANCRAGE RENVOI DE CEINTURE DE SECURITE G 1ERE RANGEE ASS,8708.29,,Fournisseur,0,0,,0,0,,1,,,,UAS,0M000,Officielle,,,,BE,,,DOC 400150 CO X90," 	 8200635667",RENFORT ANCRAGE RNV C/S G 1ERE RNG ASS,PIE,Renault,65320,,Renault," 	 "," PCE Pièce, Unité"," IPK,OCM",0M000,Officielle,EXT,0M000,Officielle," UAS,MOP,ORU,IPK,OCM,IZH,TOA,VUC",,RQ-,,*,9S0,,BRANDL DO BRASIL LTDA.,YT,,Non,,,Non définie,Non définie,Initialisation par PDP,,,--A,BE,--A,BE,,0.22,Calculée,,,Plan de définition obligatoire,8200635667,Renault,Plan,--K,1,Non partagé
11,SUPERSTRUCTURE,X52,F12076---,Fonction,STRUCTURE ADAPTATION ARTICULATION DE PORTE AR SUR CAISSE,Renault,1,Projet," BREAK, TRICORPS ET BERLINE",,,,6,TOA,0M000,,1,Valide," 	 ",17/05/2017,F12076/AD,,,RENFORT SUR CAISSE D' ARTICULATION SUP DE PORTE AR G,,,Fournisseur,,,,,,,1,,,,TOA,0M000,Officielle,,,,BE,,,DOC 400150," 	 765653736R",RENFORT CHARNIERE SUP PIED MILIEU G,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," EXT,TOA",,RQ-,,-,SF0,,TZTO OAO,E5,,Oui,,,Inducteurs Spécifiques,Raison Eco / LUP ECO,,,,---,BE,---,BE,,0.138,Calculée,DC04-A-M SANS,1.5,Plan et Num 3D obligatoires,765639386R,Renault,Plan,--D,12,
11,SUPERSTRUCTURE,X52,F10628---,Fonction,STRUCTURE D' ADAPTATION DE BOUCLIER AR SUR CAISSE,Renault,3,Projet,BERLINE PH1+PH2,,,,3,,0M000,,1,Valide," 	 ",27/02/2019,F10628/AP,,,SUPPORT FX CENTRAL INF DU BOUCLIER AR SUR CAISSE,8708.29,,Fournisseur,,,,,,,1,,,," COR,OCM,TOA,UAS,TAN,RMA,MOP",0M000,Officielle,,,,BE,,,," 	 850420814R",SUPPORT CTL INF BOUCLIER AR SUR CAISSE,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," MOP,RMA,TAN,UAS,TOA,OCM,COR",,---,,-,SF0,,SC MUSA PITESTI 96 SA,3N,,Oui,,,Inducteurs Spécifiques,Evolution du process,B52,,,---,BE,---,BE,,0.205,Calculée,DC04-A-M SANS,0.95,Plan et Num 3D obligatoires,852483664R,Renault,Plan,--D,12,
11,SUPERSTRUCTURE,X52,F10628---,Fonction,STRUCTURE D' ADAPTATION DE BOUCLIER AR SUR CAISSE,Renault,3,Projet,BERLINE PH1+PH2,,,,3,,0M000,,2,Valide," 	 ",27/02/2019,F10628/AQ,,,SUPPORT FX INF G DU BOUCLIER AR SUR CAISSE,8708.29,,Fournisseur,,,,,,,1,,,,,,,EXT,0M000,Officielle,BE,,,," 	 850446485R",EQUERRE FIX INF BOUCLIER AR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle,EXT,,---,,-,SFK,,,2C,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--C,BE,--C,BE,,0.046,Calculée,DC04-A-M G10/10,1.2,Plan et Num 3D obligatoires,850445558R,Renault,Plan,--B,6,Non partagé
11,SUPERSTRUCTURE,X52,ASS001153,Fonction,RENFORT ARTICULATION INF DE PORTE AR  G ASS,Renault,1,Projet," TRICORPS, BERLINE ET BREAK PH1,PH2",,,,1," OCM,TOA",0M000,,1,Valide," 	 ",05/09/2014,ASS001153,,,RENFORT ARTICULATION INF DE PORTE AR  G ASS,8708.29,,Fournisseur,,,,,,,1,,,," OCM,TOA",0M000,Officielle,,,,BE,,,DOC 4.90/100," 	 765731165R",RENFORT CHARNIERE INF PIED MILIEU G ASS,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité"," TOA,OCM",0M000,Officielle,,,," OCM,TOA",,RQ-,,*,9S0,,,1,,Non,,,Design - Montée en Gamme - Teintes,Non définie,,,,--F,BE,--F,BE,,0.37,Calcul automatique,,,Plan de définition obligatoire,765731165R,Renault,Plan,--G,16,
11,SUPERSTRUCTURE,X52,ASS004844,Fonction,RENFORT SUR CAISSE EQUILIBREUR D DE PORTE DE COFFRE ASS,Renault,1,Projet," BERLINE PH1,PH2",,,,4," MOP,OCM,RMA,TAN,TOA",0M000,,1,Valide," 	 ",22/02/2019,ASS004844,,,RENFORT SUR CAISSE EQUILIBREUR D DE PORTE DE COFFRE ASS,8708.29,,Fournisseur,,,,0,0,,1,,,," TAN,RMA,TOA,OCM,MOP",0M000,Officielle,,,,BE,,,," 	 776705528R",RENFORT FIX EQUILIBREUR D PCFR ASS,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," MOP,OCM,TOA,RMA,TAN",,-S-,,*,9SO,,SC MUSA PITESTI 96 SA,4F,,Non,,,Inducteurs Spécifiques,Evolution du process,,,,---,BE,---,BE,,0.134,Calcul automatique,,,Plan de définition obligatoire,776930421R,Renault,Plan,--E,7,
11,SUPERSTRUCTURE,X52,F18696---,Fonction,STRUCTURE DE PIED MILIEU D,Renault,2,Projet," BERLINE, BREAK ET TRICORPS PH1,PH2",,,,3," RMA,TAN",0M000,,1,Valide," 	 ",15/03/2012,F18696/AA,,,RENFORT DE PIED MILIEU D,8708.29,,Fournisseur,,,,,,,1,,,,TAN,0M000,Officielle,,,,BE,,,DOC 400150," 	 765301176R",RENFORT PIED MILIEU D,PIE,Renault,65320,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," TAN,IZH",,PQ-,,D,RF0,,GESTAMP BIZKAIA SA,YP,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--J,BE,--J,BE,,3.723,Calculée,HC340LA-A-M SANS,1.6,Plan et Num 3D obligatoires,765313767R,Renault,Plan,--K,2,Non partagé
11,SUPERSTRUCTURE,X52,F18696---,Fonction,STRUCTURE DE PIED MILIEU D,Renault,2,Projet," BERLINE, BREAK ET TRICORPS PH1,PH2",,,,3," RMA,TAN",0M000,,3,Valide," 	 ",15/03/2012,F18696/AE,,,RENFORT INF PIED MILIEU D,8708.29,,Fournisseur,,,,,,,1,,,,TAN,0M000,Officielle,,,,BE,,,DOC 400150," 	 765125623R",RENFORT PIED MILIEU PARTIE INF D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," OCM,TAN",,RQ-,,-,SF0,,SNOP TANGER,6X,,Non,,,Standardisation,Multi-projets de familles différentes,,,,--A,BE,--A,BE,,0.519,Calculée,DC04-A-M SANS,0.9,Plan et Num 3D obligatoires,765130868R,Renault,Plan,--H,4,Non partagé
11,SUPERSTRUCTURE,X52,F18696---,Fonction,STRUCTURE DE PIED MILIEU D,Renault,2,Projet," BERLINE, BREAK ET TRICORPS PH1,PH2",,,,3," RMA,TAN",0M000,,4,Valide," 	 ",15/03/2012,F18696/AG,,,ELEMENT 1 RENFORT CHOC PIED MILIEU D,8708.29,,Fournisseur,,,,,,,1,,,,TAN,0M000,Officielle,,,,BE,,,DOC 400150," 	 765989734R",ENTRETOISE CHOC PIED MILIEU D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," MOP,TAN,UAS,OCM,IZH,ORU",,PQ-,,-,SF0,,SC GIC NOSAG METAL SRL,KW,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--D,BE,--D,BE,,0.183,Calculée,DC04-A-M SANS,1.8,Plan et Num 3D obligatoires,765994327R,Renault,Plan,--E,1,Non partagé
11,SUPERSTRUCTURE,X52,F18708---,Fonction,COTE DE CAISSE D,Renault,1,Projet," TRICORPS PH1 SAUF TOA ET PH2 UAS,OCM (BVM5 SAUF CROSS)",,,,10,MOP,0M000,,1,Valide," 	 ",01/07/2015,F18708/AD,,,COTE DE CAISSE D PARTIE AV,8708.29,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,DOC 4.90/100," 	 760123306R",COTE CAISSE D PARTIE AV,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,,MOP,,RQ-,,D,SF0,,RENAULT TANGER EXPLOITATION,0,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--A,BE,--A,BE,,6.595,Calculée,,,Plan et Num 3D obligatoires,760137474R,Renault,Plan,--S,36,
11,SUPERSTRUCTURE,X52,F18708---,Fonction,COTE DE CAISSE D,Renault,1,Projet," TRICORPS PH1 SAUF TOA ET PH2 UAS,OCM (BVM5 SAUF CROSS)",,,,10,MOP,0M000,,2,Valide," 	 ",03/10/2016,F18708/AG,,,COTE DE CAISSE D PARTIE AR,8708.29,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,DOC 4.90/100," 	 760328029R",COTE CAISSE D PARTIE AR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,," MOP,RMA",,RQ-,,D,SFK,,AUTOMOBILE DACIA S.A. ACHATS,7,,Oui,,,Design - Montée en Gamme - Teintes,Version dérivée ou série limitée,,,,--A,BE,--A,BE,,5.814,Calculée,DX54D+Z140MCO Z140,0.65,Plan et Num 3D obligatoires,760339864R,Renault,Plan,--W,28,
11,SUPERSTRUCTURE,X52,F18708---,Fonction,COTE DE CAISSE D,Renault,1,Projet," TRICORPS PH1 SAUF TOA ET PH2 UAS,OCM (BVM5 SAUF CROSS)",,,,10,MOP,0M000,,4,Valide," 	 ",01/07/2015,F18708/AL,,,EL FERMETURE COTE CAISSE PARTIE AR D,8708.29,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,DOC 4.90/100," 	 764540663R",ELEMENT FRMT COTE CAISSE PARTIE AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,," MOP,OCM,RMA,IZH,TOA,TAN",,PQ-,,D,SF0,,AUTOMOBILE DACIA S.A. ACHATS,XB,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--F,BE,--F,BE,,1.049,Calculée,DC04-A-M SANS,1.18,Plan et Num 3D obligatoires,764556162R,Renault,Plan,--F,11,
11,SUPERSTRUCTURE,X52,F18708---,Fonction,COTE DE CAISSE D,Renault,1,Projet," TRICORPS PH1 SAUF TOA ET PH2 UAS,OCM (BVM5 SAUF CROSS)",,,,10,MOP,0M000,,5,Valide," 	 ",01/07/2015,F18708/BA,,,EL FERMETURE COTE CAISSE PARTIE AV D,8708.29,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,DOC 4.90/100," 	 760121534R",ELEMENT FRMT COTE CAISSE PARTIE AV D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité"," MOP,TAN",0M000,Officielle,,,," MOP,RMA,TAN,TOA,OCM",,RQ-,,D,RFO,,ILN TANGER,4K,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--F,BE,--F,BE,,2.866,Calculée,HC340LA-A-m,1.2,Plan et Num 3D obligatoires,764137713R,Renault,Plan,--K,15,
11,SUPERSTRUCTURE,X52,F18708---,Fonction,COTE DE CAISSE D,Renault,2,Projet," BERLINE SAUF CROSS, RS , GTLINE. PH1,PH2",,,,16,MOP,0M000,,2,Valide," 	 ",01/07/2015,F18708/AG,,,COTE DE CAISSE D PARTIE AR,8708.29,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,DOC 4.90/100," 	 760325271R",COTE CAISSE D PARTIE AR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,,MOP,,RQ-,,D,SFK,,AUTOMOBILE DACIA S.A. ACHATS,S4,,Oui,,,Design - Montée en Gamme - Teintes,Version dérivée ou série limitée,,,,---,BE,---,BE,,4.336,Calculée,ZES G10/10,0.63+/-0.03,Plan et Num 3D obligatoires,760331725R,Renault,Plan,--Z,31,
11,SUPERSTRUCTURE,X52,F18708---,Fonction,COTE DE CAISSE D,Renault,2,Projet," BERLINE SAUF CROSS, RS , GTLINE. PH1,PH2",,,,16,MOP,0M000,,4,Valide," 	 ",01/07/2015,F18708/AL,,,EL FERMETURE COTE CAISSE PARTIE AR D,8708.29,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,DOC 4.90/100," 	 764540612R",ELEMENT FRMT COTE CAISSE PARTIE AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",MOP,0M000,Officielle,,,," MOP,TOA,OCM",,PQ-,,D,SF0,,AUTOMOBILE DACIA S.A. ACHATS,ED,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--G,BE,--G,BE,,0.936,Calculée,DC04-A-M SANS,1.18,Plan et Num 3D obligatoires,764551438R,Renault,Plan,--G,13,
11,SUPERSTRUCTURE,X52,F18708---,Fonction,COTE DE CAISSE D,Renault,3,Projet,BREAK PH1,,,,4,MOP,0M000,,2,Valide," 	 ",02/06/2015,F18708/AG,,,COTE DE CAISSE D PARTIE AR,8708.29,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,DOC 4.90/100," 	 760326738R",COTE CAISSE D PARTIE AR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",TAN,0M000,Officielle,,,," MOP,TAN",,RQ-,,D,SFK,,ILN TANGER,PR,,Oui,,,Design - Montée en Gamme - Teintes,Montée en gamme / Nouvelle teinte,,,,---,BE,---,BE,,6.796,Calculée,DX54D+Z140MCO   10µ MINI ZN/FAC,0.65,Plan et Num 3D obligatoires,760335598R,Renault,Plan,--K,1,Non partagé
11,SUPERSTRUCTURE,X52,F18708---,Fonction,COTE DE CAISSE D,Renault,3,Projet,BREAK PH1,,,,4,MOP,0M000,,2,Valide," 	 ",02/06/2015,F18708/AG,,,COTE DE CAISSE D PARTIE AR,8708.29,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,DOC 4.90/100," 	 760326738R",COTE CAISSE D PARTIE AR,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",TAN,0M000,Officielle,,,," MOP,TAN",,RQ-,,D,SFK,,ILN TANGER,PR,,Oui,,,Design - Montée en Gamme - Teintes,Montée en gamme / Nouvelle teinte,,,,---,BE,---,BE,,6.796,Calculée,DX54D+Z140MCO   10µ MINI ZN/FAC,0.65,Plan et Num 3D obligatoires,76R335598R,Renault,Plan,--A,2,Non partagé
11,SUPERSTRUCTURE,X52,F18708---,Fonction,COTE DE CAISSE D,Renault,3,Projet,BREAK PH1,,,,4,MOP,0M000,,6,Valide," 	 ",17/06/2014,F18708/AV,,,RENFORT D COTE CAISSE PARTIE AR,,,Fournisseur,,,,,,,1,,,,MOP,0M000,Officielle,,,,BE,,,DOC 4.90/100," 	 775941983R",RENFORT D COTE CAISSE,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," MOP,TAN",,---,,-,RFK,,SC SILDVB COM SA,82,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,---,BE,---,BE,,0.058,Calculée,DX54D+Z140MBO   10µ MINI ZN/FAC,0.65,Plan et Num 3D obligatoires,775958811R,Renault,Plan,--A,4,Non partagé
11,SUPERSTRUCTURE,X52,F18714---,Fonction,STRUCTURE DE PASSAGE DE ROUE EXT AR D SUR CAISSE,Renault,1,Projet," TRICORPS PH1,PH2",,,,5," COR,UAS,OCM",0RDBA,,1,Valide," 	 ",29/07/2016,F18714/AA,,,PASSAGE DE ROUE EXT AR D,8708.29,,Fournisseur,,,,,,,1,,,," OCM,UAS,COR",0RDBA,Officielle,,,,BE,,,DOC 400150," 	 767129381R",PASSAGE ROUE EXT AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",UAS,0M000,Officielle,EXT,0M000,Officielle," COR,UAS,OCM",,---,,D,SFK,,RENAULT DO BRASIL,E8,,Oui,,,Inducteurs Spécifiques,Raison Eco / LUP ECO,,,,---,BE,---,BE,,2.6,Calculée,DX54D+Z100MBO Z100,0.63,Plan et Num 3D obligatoires,767125261R,Renault,Plan,--L,23,
11,SUPERSTRUCTURE,X52,F18714---,Fonction,STRUCTURE DE PASSAGE DE ROUE EXT AR D SUR CAISSE,Renault,2,Projet,BREAK,,,,6," MOP,TAN",0M000,,1,Valide," 	 ",19/09/2018,F18714/AA,,,PASSAGE DE ROUE EXT AR D,8708.29,,Fournisseur,,,,,,,1,,,," TAN,MOP",0M000,Officielle,,,,BE,,,DOC 400150," 	 767126736R",PASSAGE ROUE EXT AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," TAN,MOP",,RQ-,,D,SF0,,RENAULT TANGER EXPLOITATION,8S,,Oui,,,Design - Montée en Gamme - Teintes,Nouvelle famille véhicule (hors Standardisation),,,,--C,BE,--C,BE,,3.887,Calculée,DC05-A-M SANS,0.65,Plan et Num 3D obligatoires,2DL424040R,Renault,Plan,--A,8,
11,SUPERSTRUCTURE,X52,F18714---,Fonction,STRUCTURE DE PASSAGE DE ROUE EXT AR D SUR CAISSE,Renault,3,Projet,BERLINE B52,,,,1,RMA,0M000,,1,Valide," 	 ",03/09/2012,F18714/AA,,,PASSAGE DE ROUE EXT AR D,8708.29,,Fournisseur,,,,,,,1,,,,RMA,0M000,Officielle,,,,BE,,,DOC 400150," 	 767124095R",PASSAGE ROUE EXT AR D,PIE,Renault,0M000,,Renault," 	 "," PCE Pièce, Unité",,,,EXT,0M000,Officielle," MOP,RMA",,-Q-,,D,SF0,,GESTAMP BIZKAIA SA,4J,,Oui,,,Design - Montée en Gamme - Teintes,Non définie,,,,--N,BE,--N,BE,,2.612,Calculée,DC04-A-M SANS,0.65,Plan et Num 3D obligatoires,767124095R,Renault,Plan,--P,1,Non partagé
